"player_name","player_id","season","season_type","team","poss","mp","raptor_total","raptor_offense","raptor_defense","war_total","war_reg_season","war_playoffs","pace_impact"
"Frank Ntilikina","ntilila01",2022,"PO","DAL",259,125,-1.73870751685228,-3.57076750064286,1.83205998379058,0.0673014385362891,0,0.0673014385362891,1.14573806337231
"Frank Ntilikina","ntilila01",2022,"RS","DAL",1416,685,2.11483724877128,-1.7786811464,3.89351839517129,1.70609778020923,1.70609778020923,0,0.347052295370007
"James Nunnally","nunnaja01",2014,"RS","PHI",228,111,-0.246806188,-3.005837726,2.759031538,0.140986306,0.140986306,0,-0.524405655
"Kendrick Nunn","nunnke01",2020,"PO","MIA",497,239,-1.51216832356593,-3.26981120463864,1.7576428810727,0.156203514773361,0,0.156203514773361,0.33918445582703
"Kendrick Nunn","nunnke01",2020,"RS","MIA",4051,1962,-0.957186614300318,-0.218978335064324,-0.738208279235994,1.79171533110394,1.79171533110394,0,-0.165738683149796
"Kendrick Nunn","nunnke01",2021,"RS","MIA",3351,1650,-0.80805449690168,0.588811489246316,-1.396865986148,1.63211495178989,1.63211495178989,0,-0.165105663542846
"Jusuf Nurkic","nurkiju01",2015,"RS","DEN",2260,1103,1.013831995,-2.7499596,3.763791595,2.134866807,2.134866807,0,0.759156577
"Jusuf Nurkic","nurkiju01",2016,"RS","DEN",1115,547,-0.971296018,-2.241798717,1.270502698,0.503220091,0.503220091,0,1.342512259
"Jusuf Nurkic","nurkiju01",2017,"RS","DEN",1676,807,-2.207444936,-4.598408446,2.39096351,0.225657098,0.225657098,0,0.996835382
"Jusuf Nurkic","nurkiju01",2017,"RS","POR",1199,584,2.283964508,-0.106223757,2.390188265,1.515907752,1.515907752,0,1.046616907
"Jusuf Nurkic","nurkiju01",2018,"RS","POR",4295,2088,0.243244624,-2.349603228,2.592847853,3.207675151,3.207675151,0,0.590408205
"Jusuf Nurkic","nurkiju01",2019,"RS","POR",4177,1974,7.239886428,2.061289263,5.178597165,10.12116274,10.12116274,0,0.607768398
"Jusuf Nurkic","nurkiju01",2020,"PO","POR",346,161,-6.10630002398794,-0.475943375397742,-5.6303566485902,-0.288200831087275,0,-0.288200831087275,1.3488358912876
"Jusuf Nurkic","nurkiju01",2020,"RS","POR",539,253,3.75897931726558,1.94436528547795,1.81461403178763,0.849492264670998,0.849492264670998,0,1.13132343212004
"Jusuf Nurkic","nurkiju01",2021,"PO","POR",347,173,-1.19064872885532,0.664966435529582,-1.8556151643849,0.142757626740054,0,0.142757626740054,0.556797262015083
"Jusuf Nurkic","nurkiju01",2021,"RS","POR",1874,880,4.21775537613551,-1.11985536102233,5.33761073715784,3.16200167500749,3.16200167500749,0,1.08604128220166
"Jusuf Nurkic","nurkiju01",2022,"RS","POR",3250,1579,3.18373956740471,-0.203586647721881,3.38732621512659,4.81164883622003,4.81164883622003,0,0.656758396959554
"David Nwaba","nwabada01",2017,"RS","LAL",827,397,2.394898555,-1.044613834,3.43951239,1.039821002,1.039821002,0,-0.214152622
"David Nwaba","nwabada01",2018,"RS","CHI",3417,1646,-1.863717516,-0.924092614,-0.939624903,0.746299642,0.746299642,0,0.267777022
"David Nwaba","nwabada01",2019,"RS","CLE",2019,984,1.543776633,0.34176667,1.202009963,2.141242543,2.141242543,0,-0.680389752
"David Nwaba","nwabada01",2020,"RS","BRK",585,268,5.88134623884936,-0.756407314248644,6.63775355309801,1.1848613225994,1.1848613225994,0,0.403701230569514
"David Nwaba","nwabada01",2021,"RS","HOU",1456,679,3.18064175514182,-0.372735011921541,3.55337676706336,2.0583152266885,2.0583152266885,0,0.186169004844929
"David Nwaba","nwabada01",2022,"RS","HOU",1309,609,0.427712343613908,0.470823734786794,-0.0431113911728851,0.990829804052347,0.990829804052347,0,0.352172188990789
"Jordan Nwora","nworajo01",2021,"RS","MIL",604,274,0.111008528982982,0.280591106696579,-0.169582577713596,0.406645925776969,0.406645925776969,0,1.68947929591475
"Jordan Nwora","nworajo01",2022,"RS","MIL",2548,1185,-5.50418049178133,-2.94708204172098,-2.55709845006036,-1.66919070178577,-1.66919070178577,0,0.243168312657109
"Johnny O'Bryant III","obryajo01",2015,"RS","MIL",736,368,-14.08518909,-7.304477344,-6.780711745,-2.127918029,-2.127918029,0,-0.013721613
"Johnny O'Bryant III","obryajo01",2016,"RS","MIL",1688,857,-6.976478196,-3.826467152,-3.150011044,-1.829195063,-1.829195063,0,-0.993816724
"Johnny O'Bryant III","obryajo01",2018,"RS","CHA",796,379,-8.553371792,-5.025571086,-3.527800705,-1.120809178,-1.120809178,0,-0.120612957
"Greg Oden","odengr01",2014,"RS","MIA",415,212,-4.014374034,-3.398501023,-0.615873011,-0.137496707,-0.137496707,0,0.518280674
"Semi Ojeleye","ojelese01",2018,"PO","BOS",466,230,-6.245138622,-4.609901297,-1.635237325,-0.422317445,0,-0.422317445,-0.158000938
"Semi Ojeleye","ojelese01",2018,"RS","BOS",2357,1150,-6.328862894,-4.608000191,-1.720862703,-2.082251061,-2.082251061,0,-0.830255964
"Semi Ojeleye","ojelese01",2019,"RS","BOS",1261,594,-1.594104693,-2.575939551,0.981834857,0.349252847,0.349252847,0,-0.305881496
"Semi Ojeleye","ojelese01",2020,"PO","BOS",261,122,-5.27681166930549,-4.60858122503923,-0.668230444266255,-0.161378043196799,0,-0.161378043196799,-0.510801805329583
"Semi Ojeleye","ojelese01",2020,"RS","BOS",2114,1011,-1.34610088412062,-2.16229475665499,0.816193872534378,0.719233463933227,0.719233463933227,0,-0.692985235229122
"Semi Ojeleye","ojelese01",2021,"RS","BOS",1959,950,-1.52330962809371,-1.83569501268116,0.312385384587452,0.589581103098191,0.589581103098191,0,-0.846351507006808
"Semi Ojeleye","ojelese01",2022,"RS","MIL",648,308,-11.8669094012189,-6.44723628080142,-5.41967312041753,-1.4255611790372,-1.4255611790372,0,-0.494522444433132
"Emeka Okafor","okafoem01",2018,"RS","NOP",774,353,-0.849902668,-3.176282812,2.326380144,0.341273371,0.341273371,0,-0.271116093
"Jahlil Okafor","okafoja01",2016,"RS","PHI",3218,1591,-3.923934698,-3.256934864,-0.666999833,-0.940000544,-0.940000544,0,-1.324306047
"Jahlil Okafor","okafoja01",2017,"RS","PHI",2314,1134,-5.650883142,-4.720910452,-0.929972691,-1.664188597,-1.664188597,0,-0.827931013
"Jahlil Okafor","okafoja01",2018,"RS","BRK",660,328,-3.835290275,-3.849986483,0.014696208,-0.180264931,-0.180264931,0,-0.739320553
"Jahlil Okafor","okafoja01",2019,"RS","NOP",2022,935,-2.516879344,-1.540600661,-0.976278683,0.11037343,0.11037343,0,-0.764071366
"Jahlil Okafor","okafoja01",2020,"RS","NOP",1004,467,-3.33769737272119,-1.06046712493156,-2.27723024778963,-0.139265961478135,-0.139265961478135,0,-0.554766058572877
"Jahlil Okafor","okafoja01",2021,"RS","DET",721,347,-7.74366704883228,-3.70135663999706,-4.04231040883522,-0.877295227297652,-0.877295227297652,0,-0.774457205460456
"Chuma Okeke","okekech01",2021,"RS","ORL",2380,1133,0.243298077456903,-1.47725516188472,1.72055323934163,1.72622057507642,1.72622057507642,0,-0.237815961866119
"Chuma Okeke","okekech01",2022,"RS","ORL",3705,1749,-2.48152768900329,-3.56004558667098,1.07851789766769,0.240639868873951,0.240639868873951,0,0.447208710510236
"Elie Okobo","okoboel01",2019,"RS","PHO",2018,958,-4.998523314,-3.547277223,-1.451246091,-1.093802247,-1.093802247,0,-0.48332604
"Elie Okobo","okoboel01",2020,"RS","PHO",1513,719,-4.37013473240659,-1.77922821092402,-2.59090652148257,-0.586551724105715,-0.586551724105715,0,-1.33461945872428
"Josh Okogie","okogijo01",2019,"RS","MIN",3803,1757,0.316133171,-1.339574423,1.655707594,2.775448186,2.775448186,0,0.997455462
"Josh Okogie","okogijo01",2020,"RS","MIN",3412,1547,-1.80387645896559,-2.16476938671509,0.360892927749494,0.753283779031743,0.753283779031743,0,0.892569317892361
"Josh Okogie","okogijo01",2021,"RS","MIN",2567,1197,-0.573121438188152,-2.32144703858742,1.74832560039927,1.3334315560776,1.3334315560776,0,0.303159391370657
"Josh Okogie","okogijo01",2022,"RS","MIN",1128,516,2.02980286072092,-4.02984119560467,6.05964405632559,1.26806834024121,1.26806834024121,0,0.772634975797585
"Onyeka Okongwu","okongon01",2021,"PO","ATL",356,166,0.439988723233757,-1.58618870156928,2.02617742480304,0.27807237743973,0,0.27807237743973,-0.200848822429039
"Onyeka Okongwu","okongon01",2021,"RS","ATL",1270,601,-1.56483842410159,-1.84492300115552,0.28008457705393,0.362600277850546,0.362600277850546,0,-0.223970394860244
"Onyeka Okongwu","okongon01",2022,"PO","ATL",211,108,3.60188514378601,-0.445971795589852,4.04785693937586,0.356786146645833,0,0.356786146645833,-1.12853280275995
"Onyeka Okongwu","okongon01",2022,"RS","ATL",2044,992,2.04399402937098,0.0048389766839248,2.03915505268705,2.41877641827672,2.41877641827672,0,-0.311268073893119
"Isaac Okoro","okorois01",2021,"RS","CLE",4440,2173,-4.20087759115748,-2.85150426415351,-1.34937332700396,-1.59457839153769,-1.59457839153769,0,-0.876231535801755
"Isaac Okoro","okorois01",2022,"RS","CLE",4026,1981,-0.820586869740429,-1.1105988111527,0.290011941412274,1.94135164451053,1.94135164451053,0,-0.447082396675529
"KZ Okpala","okpalkz01",2021,"RS","MIA",917,447,-5.59408698157081,-5.3569465076231,-0.237140473947716,-0.646412888690427,-0.646412888690427,0,-0.343719665814968
"KZ Okpala","okpalkz01",2022,"RS","MIA",494,244,-5.95834716065594,-2.63173702275403,-3.3266101379019,-0.394380445796572,-0.394380445796572,0,-1.25762269545805
"Victor Oladipo","oladivi01",2014,"RS","ORL",4974,2487,-0.738736662,-3.183265008,2.444528346,2.577865553,2.577865553,0,0.971131
"Victor Oladipo","oladivi01",2015,"RS","ORL",5103,2573,-0.677198062,0.459160428,-1.13635849,2.725331434,2.725331434,0,0.150548057
"Victor Oladipo","oladivi01",2016,"RS","ORL",4851,2379,2.286980817,1.21345186,1.073528956,6.155999419,6.155999419,0,0.675789207
"Victor Oladipo","oladivi01",2017,"PO","OKC",378,181,-4.356927652,-2.67089124,-1.686036412,-0.155186472,0,-0.155186472,1.350034222
"Victor Oladipo","oladivi01",2017,"RS","OKC",4619,2222,1.933733127,0.176173043,1.757560084,5.312741722,5.312741722,0,0.054685877
"Victor Oladipo","oladivi01",2018,"PO","IND",503,261,14.38873613,4.530646697,9.85808943,2.364355765,0,2.364355765,0.437293627
"Victor Oladipo","oladivi01",2018,"RS","IND",5212,2552,6.866082163,3.341939304,3.52414286,12.68972583,12.68972583,0,1.341280393
"Victor Oladipo","oladivi01",2019,"RS","IND",2348,1147,3.75318563,1.281614756,2.471570875,3.830314588,3.830314588,0,0.660227394
"Victor Oladipo","oladivi01",2020,"PO","IND",252,123,2.55816578871077,-0.943658586937827,3.5018243756486,0.350074600131253,0,0.350074600131253,1.8840088172479
"Victor Oladipo","oladivi01",2020,"RS","IND",1116,528,0.776919346421092,-1.72768958238295,2.50460892880404,0.960636704376108,0.960636704376108,0,1.13220522600461
"Victor Oladipo","oladivi01",2021,"RS","HOU",1422,669,-0.722544119986743,-2.52946384270331,1.80691972271657,0.697448830822664,0.697448830822664,0,0.792304436863537
"Victor Oladipo","oladivi01",2021,"RS","IND",623,300,4.18432756436298,2.68074103981352,1.50358652454946,1.07142433722803,1.07142433722803,0,0.956721471669204
"Victor Oladipo","oladivi01",2021,"RS","MIA",231,111,-6.02224676172366,-6.52378918157526,0.501542419851609,-0.189414218442459,-0.189414218442459,0,2.2338831299375
"Victor Oladipo","oladivi01",2022,"PO","MIA",746,368,-0.5866639846995,-1.69118918079008,1.10452519609058,0.425485461045687,0,0.425485461045687,1.52604825922222
"Victor Oladipo","oladivi01",2022,"RS","MIA",359,173,1.69385095159343,0.0823721564773356,1.61147879511609,0.396196013674703,0.396196013674703,0,1.00995664352833
"Kelly Olynyk","olynyke01",2014,"RS","BOS",2827,1400,-1.201404292,-0.011111945,-1.190292347,1.115039695,1.115039695,0,0.772496433
"Kelly Olynyk","olynyke01",2015,"RS","BOS",2938,1423,2.821010521,0.765555552,2.05545497,4.097368517,4.097368517,0,1.250263286
"Kelly Olynyk","olynyke01",2016,"RS","BOS",2955,1395,1.903653186,-0.145201646,2.048854831,3.32057233,3.32057233,0,0.248759232
"Kelly Olynyk","olynyke01",2017,"PO","BOS",701,346,2.00473394,-0.020872713,2.025606653,0.872533512,0,0.872533512,0.765636637
"Kelly Olynyk","olynyke01",2017,"RS","BOS",3162,1538,-2.054961524,-1.33220404,-0.722757484,0.547944175,0.547944175,0,0.459727682
"Kelly Olynyk","olynyke01",2018,"PO","MIA",312,146,5.417448705,5.062624565,0.35482414,0.628606226,0,0.628606226,0.177268062
"Kelly Olynyk","olynyke01",2018,"RS","MIA",3577,1779,1.002301332,1.927851189,-0.925549857,3.419282725,3.419282725,0,0.393847944
"Kelly Olynyk","olynyke01",2019,"RS","MIA",3757,1812,0.75090218,0.051287881,0.699614299,3.245975147,3.245975147,0,0.297651973
"Kelly Olynyk","olynyke01",2020,"PO","MIA",532,258,4.92113664001781,1.86436590678081,3.056770733237,1.05110857790925,0,1.05110857790925,0.923088091997902
"Kelly Olynyk","olynyke01",2020,"RS","MIA",2751,1300,0.078003005348763,0.601322383445435,-0.523319378096671,1.89217591163207,1.89217591163207,0,0.896799625672468
"Kelly Olynyk","olynyke01",2021,"RS","HOU",1819,840,2.38809426314411,3.60446932125955,-1.21637505811544,2.24219354814694,2.24219354814694,0,1.84207667600158
"Kelly Olynyk","olynyke01",2021,"RS","MIA",2383,1157,-2.10327597142233,-1.80106474844593,-0.3022112229764,0.383525414724387,0.383525414724387,0,0.466397860527232
"Kelly Olynyk","olynyke01",2022,"RS","DET",1620,764,1.87802704255526,0.596476518304434,1.28155052425083,1.82163515465741,1.82163515465741,0,0.97917517670642
"Jermaine O'Neal","onealje01",2014,"RS","GSW",1777,883,-0.710366971,-2.078751094,1.368384123,0.914433489,0.914433489,0,-0.462905612
"Royce O'Neale","onealro01",2018,"PO","UTA",541,259,-3.222733911,-3.656343178,0.433609267,-0.065212661,0,-0.065212661,1.189587608
"Royce O'Neale","onealro01",2018,"RS","UTA",2350,1150,2.217233986,-0.672332422,2.889566408,2.90812435,2.90812435,0,-0.214457859
"Royce O'Neale","onealro01",2019,"PO","UTA",283,137,4.329652902,-3.305369061,7.635021962,0.510390755,0,0.510390755,0.004446278
"Royce O'Neale","onealro01",2019,"RS","UTA",3561,1671,0.008724463,-2.100656736,2.109381199,2.343627574,2.343627574,0,-0.359955513
"Royce O'Neale","onealro01",2020,"PO","UTA",485,249,-2.77427764497547,-3.20982238954958,0.435544744574109,-0.003163306116053,0,-0.003163306116053,-0.550936948867201
"Royce O'Neale","onealro01",2020,"RS","UTA",4271,2049,2.09159823768401,0.279165361587346,1.81243287609666,5.02868451643031,5.02868451643031,0,-0.660089406835678
"Royce O'Neale","onealro01",2021,"PO","UTA",813,404,2.86705654202171,3.64914108320224,-0.782084541180535,1.17700373022737,0,1.17700373022737,-1.40435964348455
"Royce O'Neale","onealro01",2021,"RS","UTA",4644,2241,1.65693069455861,-0.0405121656866444,1.69744286024525,5.00691257977158,5.00691257977158,0,-0.637031464644803
"Royce O'Neale","onealro01",2022,"PO","UTA",358,188,0.737816237569491,-2.04625032417595,2.78406656174544,0.340033400804041,0,0.340033400804041,-1.40952816600238
"Royce O'Neale","onealro01",2022,"RS","UTA",4937,2406,1.49205600910256,0.410099105123382,1.08195690397918,5.20492293426295,5.20492293426295,0,-0.0456216942028571
"Miye Oni","onimi01",2020,"RS","UTA",227,109,-1.37181109909275,-0.84730408597299,-0.524507013119758,0.076714059181179,0.076714059181179,0,0.093911239515678
"Miye Oni","onimi01",2021,"RS","UTA",1099,519,-2.21942528064797,-1.81813051461018,-0.401294766037791,0.139955134245962,0.139955134245962,0,-0.38650493450875
"Kyle O'Quinn","oquinky01",2014,"RS","ORL",2399,1188,-0.077851347,-1.676572048,1.5987207,1.626075762,1.626075762,0,0.381343468
"Kyle O'Quinn","oquinky01",2015,"RS","ORL",1640,824,-1.524462551,-2.152780172,0.628317621,0.515854514,0.515854514,0,0.117757679
"Kyle O'Quinn","oquinky01",2016,"RS","NYK",1539,764,0.947639361,-1.259605242,2.207244604,1.440922863,1.440922863,0,-0.026461739
"Kyle O'Quinn","oquinky01",2017,"RS","NYK",2483,1229,0.670001425,0.352911162,0.317090263,2.138417801,2.138417801,0,-0.276531038
"Kyle O'Quinn","oquinky01",2018,"RS","NYK",2854,1387,1.00618293,0.493841562,0.512341368,2.659038875,2.659038875,0,0.036788912
"Kyle O'Quinn","oquinky01",2019,"RS","IND",803,371,-4.232559859,-1.624901013,-2.607658846,-0.284185045,-0.284185045,0,1.292829939
"Kyle O'Quinn","oquinky01",2020,"RS","PHI",655,313,-1.37135684500516,-0.109496870308367,-1.26185997469679,0.22057917714308,0.22057917714308,0,0.194816333558064
"Daniel Orton","ortonda01",2014,"RS","PHI",532,251,-1.035228878,-2.695548763,1.660319885,0.21998077,0.21998077,0,0.168963707
"Cedi Osman","osmande01",2018,"RS","CLE",1402,672,0.497013592,-0.234575393,0.731588985,1.113817887,1.113817887,0,0.050343437
"Cedi Osman","osmande01",2019,"RS","CLE",4992,2444,-3.941959233,-1.10184624,-2.840112993,-1.480292449,-1.480292449,0,-0.411129945
"Cedi Osman","osmande01",2020,"RS","CLE",3991,1910,-1.58785168874771,-0.816643583968274,-0.771208104779435,1.13285675613229,1.13285675613229,0,0.032830897662979
"Cedi Osman","osmande01",2021,"RS","CLE",3114,1510,-3.26446483820656,-1.36987447332945,-1.89459036487711,-0.39760382650801,-0.39760382650801,0,0.320775929086945
"Cedi Osman","osmande01",2022,"RS","CLE",3030,1462,-1.83091117582133,-0.613474896786497,-1.21743627903483,0.687312918471044,0.687312918471044,0,0.25573527870741
"Daniel Oturu","oturuda01",2021,"RS","LAC",328,161,-6.50468076432991,-3.74605774057201,-2.75862302375791,-0.306215409368813,-0.306215409368813,0,-0.721044769027271
"Kelly Oubre Jr.","oubreke01",2016,"RS","WAS",1432,671,-3.637799398,-2.086433926,-1.551365472,-0.30540073,-0.30540073,0,0.471859119
"Kelly Oubre Jr.","oubreke01",2017,"PO","WAS",391,184,-9.875568141,-4.790964171,-5.08460397,-0.698190192,0,-0.698190192,1.160214217
"Kelly Oubre Jr.","oubreke01",2017,"RS","WAS",3332,1605,-1.892196633,-1.824355046,-0.067841587,0.701307819,0.701307819,0,-0.156748885
"Kelly Oubre Jr.","oubreke01",2018,"PO","WAS",309,148,2.540556937,-1.456788946,3.997345883,0.417997787,0,0.417997787,1.416152199
"Kelly Oubre Jr.","oubreke01",2018,"RS","WAS",4624,2231,-2.111397582,-0.84127355,-1.270124031,0.731743861,0.731743861,0,0.661956858
"Kelly Oubre Jr.","oubreke01",2019,"RS","PHO",2544,1180,0.882559683,0.245463545,0.637096138,2.205514467,2.205514467,0,0.865977747
"Kelly Oubre Jr.","oubreke01",2019,"RS","WAS",1647,755,-1.637934291,-1.813517192,0.175582901,0.430769969,0.430769969,0,0.571257967
"Kelly Oubre Jr.","oubreke01",2020,"RS","PHO",4128,1933,0.122302307577639,-0.411810521060879,0.534112828638518,2.84577747090458,2.84577747090458,0,0.470932471182283
"Kelly Oubre Jr.","oubreke01",2021,"RS","GSW",3675,1687,-2.66528613213705,-3.78903093554435,1.1237448034073,0.073524465988688,0.073524465988688,0,0.845620343804372
"Kelly Oubre Jr.","oubreke01",2022,"RS","CHA",4242,1999,-0.828205344029214,0.291159604750518,-1.11936494877973,1.97232364008364,1.97232364008364,0,0.627811640293573
"Travis Outlaw","outlatr01",2014,"RS","SAC",2152,1065,-2.696418303,-1.362141229,-1.334277074,0.028888133,0.028888133,0,-0.745128157
"Zaza Pachulia","pachuza01",2014,"RS","MIL",2602,1325,-1.203033659,-1.456466164,0.253432506,1.045410525,1.045410525,0,-0.033194686
"Zaza Pachulia","pachuza01",2015,"PO","MIL",260,129,3.191793045,-1.761622798,4.953415843,0.40838611,0,0.40838611,1.210181374
"Zaza Pachulia","pachuza01",2015,"RS","MIL",3447,1730,2.66716676,-0.539260009,3.206426769,4.808252978,4.808252978,0,0.537738209
"Zaza Pachulia","pachuza01",2016,"PO","DAL",212,112,-0.268213673,2.044173246,-2.312386919,0.142972393,0,0.142972393,-2.139325898
"Zaza Pachulia","pachuza01",2016,"RS","DAL",3941,2004,-0.110893204,-1.838537958,1.727644754,2.680047934,2.680047934,0,-0.662030141
"Zaza Pachulia","pachuza01",2017,"PO","GSW",445,212,2.059919836,-3.399940446,5.459860281,0.53347875,0,0.53347875,-0.556056877
"Zaza Pachulia","pachuza01",2017,"RS","GSW",2695,1268,0.521805488,-0.421814868,0.943620356,2.125196491,2.125196491,0,0.396488787
"Zaza Pachulia","pachuza01",2018,"RS","GSW",2064,972,0.600677615,0.003302017,0.597375598,1.671102392,1.671102392,0,0.564327798
"Zaza Pachulia","pachuza01",2019,"RS","DET",1827,878,-2.529991978,-2.296457055,-0.233534923,0.098616016,0.098616016,0,0.064309905
"Kevin Pangos","pangoke01",2022,"RS","CLE",343,166,-6.92734933484277,-4.69332905752198,-2.23402027732079,-0.346727490394557,-0.346727490394557,0,-1.99715467972653
"Georgios Papagiannis","papagge01",2017,"RS","SAC",723,355,-5.76754206,-2.84989714,-2.917644921,-0.545261644,-0.545261644,0,-0.229476267
"Georgios Papagiannis","papagge01",2018,"RS","SAC",247,118,-12.95739674,-5.287024335,-7.670372402,-0.613053296,-0.613053296,0,-0.237083766
"Kostas Papanikolaou","papanko01",2015,"RS","HOU",1624,795,-4.237042396,-3.225080696,-1.0119617,-0.60834933,-0.60834933,0,0.825391658
"Kostas Papanikolaou","papanko01",2016,"RS","DEN",578,294,-0.716879926,-3.805808594,3.088928668,0.306737078,0.306737078,0,0.567581961
"Jannero Pargo","pargoja01",2014,"RS","CHA",482,242,-2.958730368,0.610114616,-3.568844984,-0.026019372,-0.026019372,0,0.92212348
"Jabari Parker","parkeja01",2015,"RS","MIL",1493,738,-4.920812049,-2.368153138,-2.552658911,-0.820220616,-0.820220616,0,0.334360077
"Jabari Parker","parkeja01",2016,"RS","MIL",4806,2408,-3.853020242,-1.163636688,-2.689383555,-1.351511572,-1.351511572,0,-0.260779638
"Jabari Parker","parkeja01",2017,"RS","MIL",3502,1728,-1.128603173,0.420161817,-1.548764991,1.440175757,1.440175757,0,0.734982267
"Jabari Parker","parkeja01",2018,"PO","MIL",333,167,1.576104998,-2.500852415,4.076957412,0.384722707,0,0.384722707,1.171150846
"Jabari Parker","parkeja01",2018,"RS","MIL",1558,743,-2.866879291,-0.575047624,-2.291831666,-0.044432436,-0.044432436,0,0.28209362
"Jabari Parker","parkeja01",2019,"RS","CHI",2213,1042,-3.130963838,-1.731626084,-1.399337754,-0.204410056,-0.204410056,0,0.945440363
"Jabari Parker","parkeja01",2019,"RS","WAS",1481,682,-0.480463658,-0.551653288,0.07118963,0.800043513,0.800043513,0,1.334905426
"Jabari Parker","parkeja01",2020,"RS","ATL",1824,837,-0.652831776224394,0.805739757731335,-1.45857153395573,0.899271188037813,0.899271188037813,0,0.422057218176191
"Jabari Parker","parkeja01",2021,"RS","BOS",286,138,1.22557858143149,-0.766158366306549,1.99173694773804,0.279443201858656,0.279443201858656,0,-0.168736238816909
"Jabari Parker","parkeja01",2022,"RS","BOS",233,112,-5.75280709209577,-2.96977709403621,-2.78302999805955,-0.172587048323039,-0.172587048323039,0,0.582485569653095
"Tony Parker","parketo01",2014,"PO","SAS",1401,719,-0.156106876,0.619718924,-0.775825801,0.973107096,0,0.973107096,-0.781197561
"Tony Parker","parketo01",2014,"RS","SAS",4006,1997,-0.101621713,0.946874892,-1.048496605,2.671349727,2.671349727,0,-0.959801448
"Tony Parker","parketo01",2015,"PO","SAS",407,210,-5.07867259,-3.818802195,-1.259870395,-0.250470848,0,-0.250470848,-2.569470451
"Tony Parker","parketo01",2015,"RS","SAS",3869,1953,-2.332436813,0.503682101,-2.836118914,0.411557453,0.411557453,0,-1.039710085
"Tony Parker","parketo01",2016,"PO","SAS",510,264,-4.538029597,0.577706306,-5.115735903,-0.245365001,0,-0.245365001,-1.157187058
"Tony Parker","parketo01",2016,"RS","SAS",3901,1980,-0.513360797,-0.483495087,-0.02986571,2.222680115,2.222680115,0,-1.589849949
"Tony Parker","parketo01",2017,"PO","SAS",387,211,-0.440980078,2.454019753,-2.89499983,0.251223649,0,0.251223649,-1.937573029
"Tony Parker","parketo01",2017,"RS","SAS",3075,1587,-2.996251372,-0.867517968,-2.128733404,-0.19594829,-0.19594829,0,-1.691536232
"Tony Parker","parketo01",2018,"RS","SAS",2163,1071,-5.264450426,-1.871594945,-3.392855481,-1.35985987,-1.35985987,0,-1.017747843
"Tony Parker","parketo01",2019,"RS","CHA",2121,1003,-3.676765813,-0.617673951,-3.059091862,-0.469319311,-0.469319311,0,-1.060516489
"Chandler Parsons","parsoch01",2014,"PO","HOU",487,250,0.596492812,1.400699054,-0.804206242,0.437076184,0,0.437076184,-0.665098212
"Chandler Parsons","parsoch01",2014,"RS","HOU",5647,2783,1.814184191,2.603376462,-0.789192272,6.487378118,6.487378118,0,0.099963093
"Chandler Parsons","parsoch01",2015,"RS","DAL",4417,2186,1.790184923,2.562905804,-0.772720881,5.066789169,5.066789169,0,0.059344198
"Chandler Parsons","parsoch01",2016,"RS","DAL",3585,1799,0.815853411,0.881763472,-0.065910061,3.269353877,3.269353877,0,-0.106398299
"Chandler Parsons","parsoch01",2017,"RS","MEM",1323,675,-4.177121805,-4.253374248,0.076252443,-0.489944688,-0.489944688,0,-0.30629062
"Chandler Parsons","parsoch01",2018,"RS","MEM",1405,691,-0.392908775,0.794671788,-1.187580563,0.831409855,0.831409855,0,0.05032547
"Chandler Parsons","parsoch01",2019,"RS","MEM",1031,496,-5.726860401,-3.733733084,-1.993127317,-0.755767991,-0.755767991,0,0.33091885
"Eric Paschall","pascher01",2020,"RS","GSW",3518,1654,-4.50181238758761,-1.20802429758387,-3.29378809000375,-1.46986817131136,-1.46986817131136,0,-0.582602632235642
"Eric Paschall","pascher01",2021,"RS","GSW",1488,695,-4.58369894903534,-3.03476139781587,-1.54893755121947,-0.649400715864156,-0.649400715864156,0,-0.125599000552686
"Eric Paschall","pascher01",2022,"RS","UTA",1520,736,-2.77659861660927,0.257376272839169,-3.03397488944844,-0.0099267884286328,-0.0099267884286328,0,-0.612590565573511
"Anzejs Pasecniks","pasecan01",2020,"RS","WAS",953,437,-2.99083437766833,-2.44207223017011,-0.548762147498226,-0.053734524662443,-0.053734524662443,0,0.073623354320577
"Lamar Patterson","pattela01",2016,"RS","ATL",826,395,-2.996727799,-1.553531514,-1.443196284,-0.049903227,-0.049903227,0,0.354542258
"Patrick Patterson","pattepa01",2014,"PO","TOR",389,199,1.434085905,2.215400617,-0.781314712,0.444083283,0,0.444083283,1.260708532
"Patrick Patterson","pattepa01",2014,"RS","SAC",819,415,-2.797045249,-3.168149962,0.371104713,-0.009843741,-0.009843741,0,-1.129397003
"Patrick Patterson","pattepa01",2014,"RS","TOR",2187,1118,1.547448519,0.535858943,1.011589576,2.447070141,2.447070141,0,-0.164729608
"Patrick Patterson","pattepa01",2015,"PO","TOR",216,106,1.552449112,-0.095743913,1.648193025,0.241732385,0,0.241732385,0.705194838
"Patrick Patterson","pattepa01",2015,"RS","TOR",4259,2156,1.64707879,2.446309103,-0.799230312,4.819865596,4.819865596,0,-0.33471414
"Patrick Patterson","pattepa01",2016,"PO","TOR",1100,583,-1.151554158,1.45029527,-2.601849428,0.486324532,0,0.486324532,-0.783146535
