"player_ID","Player","year_ID","Age","Tm","tm_gms","Tm_Net_Rtg","Pos","G","MP","MP_pct","PER","TS_pct","ThrPAr","FTr","ORB_pct","TRB_pct","AST_pct","STL_pct","BLK_pct","TOV_pct","USG_pct","OWS","DWS","WS","WS40","Composite_Rating","Wins_Generated"
"blackde01w","Debbie Black",2000,33,"MIA",32,-8,"G",32,820,"63.3%",12,0.451,0.28,0.28,3.6,7.7,27.8,4.3,0.1,22.9,13.3,0.1,1.9,1.9,0.095,-0.7,1.76
"owenssh01w","Shantia Owens",2000,22,"MIA",32,-8,"F",31,605,"46.7%",6.1,0.423,0,0.412,9.9,11,8.4,1.1,4.1,25.9,17.3,-1.2,1,-0.3,-0.019,-4.7,0.12
"floremi01w","Milena Flores",2000,22,"MIA",32,-8,"G",32,474,"36.6%",7.1,0.429,0.545,0.375,1.6,3.3,24.2,3,0.6,26.9,18.8,-0.9,0.7,-0.2,-0.017,-4.4,0.14
"rasmukr01w","Kristen Rasmussen",2000,21,"MIA",32,-8,"F",25,454,"35.1%",16.9,0.492,0.07,0.64,12.4,14.5,14.1,3.2,2.9,18.5,17.3,0.7,1.1,1.8,0.156,1.8,1.51
"fordki01w","Kisha Ford",2000,25,"MIA",32,-8,"G-F",28,424,"32.7%",9.5,0.383,0.037,0.583,9.6,10.1,11.7,4.6,0.2,16.6,19.2,-0.5,1,0.5,0.043,-2.5,0.54
"mannish01w","Sharon Manning",2000,31,"MIA",32,-8,"F-C",24,403,"31.1%",12.6,0.498,0.022,0.283,13,17.1,10.8,3.5,0.9,27.4,17.7,-0.4,1,0.7,0.065,-1.3,0.73
"jonesja01w","Jameka Jones",2000,21,"MIA",32,-8,"G",21,233,"18.0%",-0.2,0.333,0.368,0.168,5.5,6.5,10.9,2.1,0,19.7,27.3,-1.1,0.3,-0.8,-0.144,-9,-0.45
"cassija01w","Jamie Cassidy",2000,21,"MIA",32,-8,"C",22,175,"13.5%",15.5,0.501,0.145,0.782,5.1,9,13.3,1.7,1.1,15,24.8,0.3,0.3,0.6,0.132,0.9,0.51
"smithka01w","Katie Smith",2000,26,"MIN",32,0.2,"G",32,1193,"92.8%",22.3,0.578,0.481,0.363,3.2,5.4,17.6,2.1,0.6,12,26.4,5.3,1.1,6.4,0.213,4.5,5.6
"lennobe01w","Betty Lennox",2000,23,"MIN",32,0.2,"G",32,984,"76.6%",21.6,0.523,0.295,0.223,7.4,12.6,21.1,3.1,0.9,15.8,31,1.9,1.8,3.7,0.152,2.8,3.79
"folklkr01w","Kristin Folkl",2000,24,"MIN",32,0.2,"F",32,845,"65.8%",14.7,0.521,0.099,0.492,6.2,12.7,15.9,1.6,2.6,17.7,16.6,1.3,1.3,2.6,0.124,0.8,2.45
"dickeke01w","Keitha Dickerson",2000,22,"MIN",32,0.2,"F",32,791,"61.6%",7.1,0.439,0.014,0.317,5.4,12.4,14,2.7,0.3,30.2,14.5,-1.2,1.4,0.2,0.012,-3.4,0.65
"brumfma01w","Marla Brumfield",2000,22,"MIN",32,0.2,"G",32,613,"47.7%",8.4,0.519,0.089,0.416,4.9,6.8,13.1,2.1,0.3,25.1,12.9,0.2,0.6,0.8,0.05,-2.2,0.87
"daleygr01w","Grace Daley",2000,22,"MIN",32,0.2,"G",30,577,"44.9%",11.2,0.493,0.381,0.442,7.6,8.7,19.7,1.2,0,22.2,19.4,0.3,0.4,0.7,0.048,-1.7,0.94
"martima01w","Maylana Martin",2000,22,"MIN",32,0.2,"C-F",30,456,"35.5%",11.1,0.5,0.161,0.271,7.5,10.2,9.6,2.1,2.9,18,17.5,0.2,0.7,0.8,0.075,-1.1,0.9
"payeka01w","Kate Paye",2000,26,"MIN",32,0.2,"G",28,408,"31.8%",4.3,0.452,0.707,0.155,1,5.1,16.9,1.1,1.5,31.1,10.9,-0.4,0.3,-0.1,-0.006,-4.4,0.14
"stiresh01w","Shanele Stires",2000,28,"MIN",32,0.2,"F",21,117,"9.1%",8.4,0.553,0.345,0.207,7,8.3,12.3,2.9,0,30.7,19.4,-0.1,0.2,0,0.017,-3,0.12
"weathte01w","Teresa Weatherspoon",2000,34,"NYL",32,5.2,"G",32,1078,"83.9%",15,0.543,0.288,0.529,2,6.8,34.3,3.6,0.4,31.3,12.9,1.5,2.2,3.7,0.138,1.5,3.46
"johnsvi01w","Vickie Johnson",2000,28,"NYL",32,5.2,"G-F",31,1023,"79.6%",17.2,0.532,0.219,0.235,5.4,9,15.8,1.3,0.4,13.8,20.5,2.6,1.4,4,0.156,2.3,3.71
"phillta01w","Tari Phillips",2000,30,"NYL",32,5.2,"F-C",31,978,"76.1%",20.1,0.507,0.022,0.357,12.1,17,6.5,3.6,2,16.8,26.2,1,2.8,3.8,0.155,2.8,3.78
"hammobe01w","Becky Hammon",2000,23,"NYL",32,5.2,"G",32,835,"65.0%",18.4,0.622,0.56,0.274,3.1,5.2,14.7,2.1,0.1,18,20.9,2.7,1,3.7,0.179,3.1,3.36
"robincr01w","Crystal Robinson",2000,26,"NYL",32,5.2,"F",27,722,"56.2%",15.1,0.552,0.507,0.164,4.9,6.3,13.4,1.9,1.3,13.3,17.4,1.9,1,2.8,0.157,2,2.5
"whitmta01w","Tamika Whitmore",2000,23,"NYL",32,5.2,"F",32,689,"53.6%",12.9,0.478,0.012,0.332,6.8,10.3,6.3,1.5,2.3,15.5,25.2,0.1,1.2,1.2,0.072,-0.6,1.51
"wickssu01w","Sue Wicks",2000,33,"NYL",32,5.2,"F",32,680,"52.9%",12.1,0.458,0.035,0.434,9.9,14.8,5.8,2.3,5.3,22.7,16.4,-0.3,1.7,1.4,0.082,-0.5,1.53
"ferrama01w","Marina Ferragut",2000,28,"NYL",32,5.2,"F",23,154,"12.0%",5.1,0.464,0.189,0.038,3.6,7.4,5.6,0,1.2,17,21.3,-0.2,0.2,0,-0.006,-4,0.08
"johnssh01w","Shannon Johnson",2000,25,"ORL",32,-1.1,"G",32,1126,"86.6%",17.9,0.512,0.291,0.466,6.2,9.2,28.2,3,0.5,21.5,20.8,2.2,1.1,3.3,0.119,0.9,3.29
"johnsad01w","Adrienne Johnson",2000,26,"ORL",32,-1.1,"G",32,1100,"84.6%",15.3,0.532,0.377,0.097,3.6,5.5,10.2,1.3,0.2,12,20.9,2.5,0.1,2.6,0.094,-0.2,2.62
"mcwilta01w","Taj McWilliams-Franklin",2000,29,"ORL",32,-1.1,"F-C",32,1098,"84.5%",21.8,0.571,0.052,0.37,10.8,14.9,10.2,3.1,2.4,17.8,21,3,1.8,4.7,0.173,3,4.32
"salesny01w","Nykesha Sales",2000,24,"ORL",32,-1.1,"F-G",32,995,"76.5%",18.8,0.524,0.311,0.162,5.7,9.4,14.8,2.7,1,14,23.6,2.2,1,3.2,0.13,1.4,3.12
"dossaci01w","Cintia dos Santos",2000,25,"ORL",32,-1.1,"C",32,820,"63.1%",11.8,0.461,0.005,0.257,5.6,10.1,8.8,1.1,6.6,17.9,18.1,-0.1,0.8,0.7,0.036,-2.3,1.11
"mcgheca01w","Carla McGhee",2000,32,"ORL",32,-1.1,"F",32,408,"31.4%",8.9,0.434,0.036,0.47,8.7,10.5,9.9,3,1.1,23.6,15.8,-0.3,0.4,0.2,0.016,-3.3,0.35
"powelel01w","Elaine Powell",2000,24,"ORL",32,-1.1,"G",20,347,"26.7%",11.3,0.476,0.136,0.333,6.4,9.6,21.4,2,0.2,28.4,15,0,0.2,0.3,0.03,-2.5,0.43
"mccaiti01w","Tiffany McCain",2000,22,"ORL",32,-1.1,"G",25,214,"16.5%",5.7,0.448,0.449,0.367,1.2,3.4,4.1,0.8,0.4,13.7,15.2,0,0,0,-0.004,-4.4,0.07
"rolanja01w","Jannon Roland",2000,25,"ORL",32,-1.1,"F",21,173,"13.3%",2.7,0.407,0.27,0.216,5.3,6.6,8.2,2,0,31.9,17,-0.5,0.1,-0.5,-0.113,-7.7,-0.23
"hicksje01w","Jessie Hicks",2000,28,"ORL",32,-1.1,"C-F",26,157,"12.1%",6.5,0.531,0,1.261,10.9,11.1,4.4,0.7,3.8,32.2,16.6,-0.1,0.1,0,-0.011,-4.4,0.05
"reedbr01w","Brandy Reed",2000,23,"PHO",32,6.5,"F",32,1090,"84.8%",28.7,0.586,0.094,0.311,7.6,11.8,19.1,3.6,1.8,14.8,28.5,5.1,2.2,7.3,0.269,7,6.45
"edwarto01w","Tonya Edwards",2000,32,"PHO",32,6.5,"G",32,926,"72.1%",13.4,0.494,0.383,0.339,2.9,5.7,12.4,2.3,0.9,15.5,22.3,0.9,1,1.9,0.082,-0.6,2.05
"gilloje01w","Jennifer Gillom",2000,36,"PHO",32,6.5,"F-C",30,826,"64.3%",18.2,0.518,0.218,0.335,5.3,9.7,11.9,1.5,3.2,14,26,1.6,1.1,2.7,0.133,1.6,2.71
"harrili01w","Lisa Harrison",2000,29,"PHO",32,6.5,"F",31,750,"58.4%",16.2,0.587,0.078,0.24,7.2,11.1,9.3,2.4,0.5,11.4,13.1,2.2,1.1,3.3,0.178,2.4,2.76
"brogami01w","Michelle Brogan",2000,27,"PHO",32,6.5,"F",28,725,"56.4%",16.6,0.614,0.182,0.577,7.8,10.6,12.8,2.4,0.8,17.3,14.6,2.4,1,3.4,0.19,2.8,2.81
"pettibr01w","Bridget Pettis",2000,29,"PHO",32,6.5,"G",32,583,"45.4%",13.7,0.485,0.446,0.363,4.6,7.1,15.1,3.1,0.6,16.7,20.5,0.6,0.8,1.4,0.099,-0.1,1.43
"clearmi01w","Michelle Cleary",2000,25,"PHO",32,6.5,"G",24,509,"39.6%",13.3,0.501,0.667,0.6,3.3,5,25.3,3.9,0.4,19.8,7.1,1.1,0.8,1.9,0.145,1.1,1.53
"williad01w","Adrian Williams-Strong",2000,23,"PHO",32,6.5,"C-F",28,351,"27.3%",9,0.44,0,0.528,9.7,14,8.4,2.3,1,24.6,17.1,-0.4,0.6,0.2,0.024,-2.8,0.39
"sarenra01w","Rankica Sarenac",2000,26,"PHO",32,6.5,"C",20,142,"11.1%",14.4,0.573,0.023,0.614,10.9,14.6,12.2,0,0.6,23.3,26.2,0.2,0.1,0.3,0.095,0,0.35
"witheso01w","Sophia Witherspoon",2000,30,"POR",32,-6.4,"G",32,1061,"81.3%",17.3,0.517,0.357,0.322,3,6.8,15.3,2,0.7,14.5,27.4,2.2,0.7,3,0.112,0.7,2.94
"crawlsy01w","Sylvia Crawley",2000,27,"POR",32,-6.4,"F",31,930,"71.3%",14.6,0.521,0.007,0.342,9.4,13.7,8.5,1.8,2.4,20.4,22.2,0.4,1.1,1.5,0.063,-1.1,1.79
"thomast01w","Stacey Thomas",2000,21,"POR",32,-6.4,"F",32,863,"66.1%",10.8,0.417,0.074,0.454,7.6,10.1,22.7,3.5,1.6,25.8,14.6,-0.5,1.2,0.7,0.034,-2.5,1.07
"nygaava01w","Vanessa Nygaard",2000,25,"POR",32,-6.4,"F",32,843,"64.6%",12,0.543,0.431,0.258,8.1,9.9,7.5,1.1,0.6,14,15.4,1.6,0.4,2,0.097,-0.7,1.8
"beviltu01w","Tully Bevilaqua",2000,27,"POR",32,-6.4,"G",32,796,"61.0%",9.9,0.532,0.536,0.643,3.3,8.2,21,2.9,0.7,31.5,12.6,0.2,0.9,1.1,0.058,-2,1.17
"marcimi01w","Michelle Marciniak",2000,26,"POR",32,-6.4,"G",32,537,"41.1%",11.6,0.473,0.351,0.487,2.8,7.6,28.6,3.9,1,26.4,22.6,-0.6,0.8,0.2,0.018,-2.8,0.59
"pridely01w","Lynn Pride",2000,21,"POR",32,-6.4,"G-F",32,462,"35.4%",8.9,0.418,0.076,0.356,6.5,9.1,17.5,1.9,1.8,19.5,17.6,-0.3,0.4,0.1,0.012,-3.4,0.37
"burraal01w","Alisa Burras",2000,25,"POR",32,-6.4,"C",21,314,"24.1%",19,0.626,0,0.376,8.7,16.3,5,0.5,2.1,22.1,24.8,0.5,0.3,0.8,0.107,0.8,0.89
"walkede01w","DeMya Walker",2000,22,"POR",32,-6.4,"F",30,311,"23.8%",7.5,0.423,0.023,0.534,12.7,10.4,13,3.1,2.1,24.4,22.1,-0.7,0.3,-0.3,-0.04,-5,0.01
"vangomi01w","Michele Van Gorp",2000,23,"POR",32,-6.4,"C",28,199,"15.2%",7.4,0.528,0,0.7,11,14.6,5.5,0.8,1.9,31.4,22.9,-0.4,0.2,-0.3,-0.053,-5.4,-0.03
"willita01w","Tara Williams",2000,25,"POR",32,-6.4,"G",26,174,"13.3%",17.7,0.552,0.594,0.116,3.9,6.7,18.4,2.6,1.1,12.1,22.7,0.5,0.2,0.6,0.141,1.5,0.55
"griffyo01w","Yolanda Griffith",2000,30,"SAC",32,7.4,"C-F",32,1026,"80.2%",30.3,0.586,0,0.537,18.1,20.8,9.2,4.6,5.1,15.5,24.1,4.8,3,7.8,0.304,8.1,6.68
"penicti01w","Ticha Penicheiro",2000,25,"SAC",32,7.4,"G",30,936,"73.1%",17.1,0.448,0.27,0.578,1.6,6.1,41.2,4.2,0.5,23.4,15.1,1.6,1.5,3.1,0.134,1.4,2.99
"hollake01w","Kedra Holland-Corn",2000,25,"SAC",32,7.4,"G",32,934,"73.0%",13.9,0.553,0.482,0.261,3.8,4.8,15.3,2.6,0.5,20.8,17.8,1.5,0.7,2.3,0.097,-0.1,2.28
"smithta01w","Tangela Smith",2000,23,"SAC",32,7.4,"C",32,925,"72.3%",18.5,0.496,0,0.124,8.3,12.4,9.4,1.8,5.9,13.3,22.8,1.6,1.5,3.1,0.135,1.7,3.08
"boltoru01w","Ruthie Bolton",2000,33,"SAC",32,7.4,"G",29,868,"67.8%",16,0.469,0.435,0.228,6.1,7.9,12.4,2.2,0.1,10,24.2,2,0.7,2.8,0.128,1.1,2.62
"byearla01w","Latasha Byears",2000,26,"SAC",32,7.4,"G-F",32,521,"40.7%",17,0.55,0.014,0.343,10.1,15.1,7.5,3.3,0.8,17.5,17.9,1,1,2,0.152,1.9,1.78
"groomla01w","Lady Grooms",2000,29,"SAC",32,7.4,"F",30,401,"31.3%",12.8,0.54,0.011,0.693,8.5,7.1,5.5,1.4,0.6,15.5,15.8,0.9,0.2,1.1,0.108,0,1
"stedika01w","Katy Steding",2000,32,"SAC",32,7.4,"F",29,309,"24.1%",11.5,0.464,0.558,0.074,4.5,8.1,8,2,2.8,14.8,17.4,0.1,0.4,0.5,0.062,-1.4,0.55
"clinest01w","Stacy Clinesmith",2000,22,"SAC",32,7.4,"G",26,285,"22.3%",12.9,0.512,0.719,0.298,3.1,6.8,28,2.4,0.3,27.9,14.7,0.4,0.3,0.6,0.089,-0.5,0.64
"blodgci01w","Cindy Blodgett",2000,24,"SAC",32,7.4,"G",20,133,"10.4%",10.6,0.494,0.56,0.12,0.9,4.4,4.2,3.4,0.6,19.8,23.1,-0.1,0.2,0,0.013,-2.9,0.14
"henniso01w","Sonja Henning",2000,30,"SEA",32,-16.1,"G",32,980,"75.7%",10,0.472,0.437,0.404,3,6.3,17.5,3.7,0.3,23.3,12.2,-0.2,1.1,0.8,0.035,-3,0.99
"barnequ01w","Quacy Barnes",2000,23,"SEA",32,-16.1,"C",31,705,"54.4%",8.7,0.44,0.042,0.263,5.1,8.6,12,1.6,4.4,20.7,21.9,-1.5,0.6,-0.9,-0.051,-5.5,-0.13
"edwarsi01w","Simone Edwards",2000,26,"SEA",32,-16.1,"C",29,645,"49.8%",13.4,0.497,0,0.44,7.8,11.9,8.8,1.5,1.4,17.2,21,0.1,0.5,0.6,0.037,-2.3,0.86
"garnean01w","Andrea Garner",2000,21,"SEA",32,-16.1,"F-C",32,560,"43.2%",8.3,0.381,0.017,0.328,10.2,12.6,10,2.9,1.7,24.5,16.2,-1.3,0.7,-0.6,-0.042,-5.3,-0.06
"smithch03w","Charmin Smith",2000,25,"SEA",32,-16.1,"G",32,516,"39.8%",5.4,0.407,0.571,0.321,3.6,6.5,21.2,1.8,0.5,33.4,9.6,-0.6,0.3,-0.3,-0.022,-5.3,-0.05
"vodicka01w","Kamila Vodichkova",2000,27,"SEA",32,-16.1,"F-C",23,489,"37.8%",13.5,0.487,0.117,0.456,7.6,14.3,12,1.6,2.3,21.7,27.7,-0.6,0.6,0,-0.001,-3.3,0.42
"edwarmi01w","Michelle Edwards",2000,34,"SEA",32,-16.1,"G",20,455,"35.1%",8.7,0.414,0.224,0.245,2,5.4,21.8,1.8,1,19.3,22.3,-1,0.2,-0.8,-0.067,-5.9,-0.18
"reddja01w","Jamie Redd",2000,22,"SEA",32,-16.1,"F",26,387,"29.9%",11.7,0.5,0.416,0.272,6.2,8.4,10.6,2.9,0.2,20,23.3,-0.2,0.4,0.1,0.013,-3.3,0.34
"threaro01w","Robin Threatt-Elliott",2000,29,"SEA",32,-16.1,"G",20,377,"29.1%",11.6,0.45,0.236,0.223,3.5,6.1,13.4,2.1,0.7,14.8,27.7,-0.5,0.2,-0.3,-0.034,-4.5,0.1
"lovelst01w","Stacey Lovelace",2000,25,"SEA",32,-16.1,"C",23,324,"25.0%",8.5,0.424,0.087,0.301,7.8,12.6,12.2,2.4,0.6,23.1,24.1,-0.9,0.4,-0.5,-0.065,-5.9,-0.12
"sampsch01w","Charisse Sampson",2000,25,"SEA",32,-16.1,"G",21,280,"21.6%",16.4,0.652,0.5,0.609,6.2,10.3,8.9,3.8,2,19.4,13.3,0.7,0.4,1.2,0.169,1.6,0.91
"hibbeka01w","Katrina Hibbert",2000,22,"SEA",32,-16.1,"G-F",20,240,"18.5%",7.7,0.421,0.525,0.153,4.4,9,17.2,1.7,0.4,21.3,17.2,-0.3,0.2,-0.2,-0.03,-5.1,0
"willina01w","Natalie Williams",2000,29,"UTA",32,0.3,"C",29,1039,"81.2%",25.7,0.583,0.014,0.625,17.2,20.8,9.9,1.8,1.5,14.5,24.1,5.4,1,6.4,0.246,5.6,5.46
"goodsad01w","Adrienne Goodson",2000,33,"UTA",32,0.3,"F",29,929,"72.6%",21.7,0.525,0.07,0.323,10,11.3,16.3,2.4,0.6,14.6,27.4,2.7,0.4,3.2,0.136,2,3.25
"hledeko01w","Korie Hlede",2000,25,"UTA",32,0.3,"G",31,867,"67.7%",14.5,0.536,0.223,0.269,3.9,6.9,19.9,2.4,0.4,20.7,19.4,1.3,0.2,1.6,0.073,-0.9,1.79
"dydekma01w","Margo Dydek",2000,26,"UTA",32,0.3,"C",32,775,"60.5%",17.3,0.523,0.059,0.436,5.1,14.5,12.3,1.3,10.5,22.6,21.5,0.5,1.2,1.7,0.088,0,1.94
"ivanyda01w","Dalma Ivanyi",2000,24,"UTA",32,0.3,"G",27,489,"38.2%",6.9,0.429,0.448,0.292,3.3,7.1,21.2,2.8,0.5,31.6,14.9,-0.6,0.2,-0.3,-0.028,-4.8,0.06
"johnsla01w","LaTonya Johnson",2000,24,"UTA",32,0.3,"F",29,481,"37.6%",8.4,0.487,0.279,0.333,3.9,7,9.6,1.4,0.4,18.7,17.4,0.2,0,0.2,0.013,-3.5,0.37
"herriam01w","Amy Herrig",2000,23,"UTA",32,0.3,"C",25,341,"26.6%",10.2,0.513,0.013,0.413,10.3,11.1,10.4,1.1,1.2,24.7,15.8,0.1,0,0.2,0.019,-3,0.34
"starbka01w","Kate Starbird",2000,24,"UTA",32,0.3,"F-G",29,340,"26.6%",12.2,0.459,0.211,0.385,4.8,6.2,15.9,2.1,2.7,18.5,21.1,0.2,0.1,0.3,0.03,-2.4,0.45
"mulitna01w","Naomi Mulitauaopele",2000,24,"UTA",32,0.3,"C",22,291,"22.7%",10.4,0.636,0.043,0.29,5.6,7.5,3.9,0.8,1.7,27.8,17,0.2,0,0.1,0.016,-3.1,0.29
"fresest01w","Stacy Frese",2000,23,"UTA",32,0.3,"G",21,222,"17.3%",12.5,0.676,0.867,1.2,2.4,5.2,12.2,1,0,23.4,12.4,0.7,-0.1,0.6,0.115,-0.1,0.54
"holdsch01w","Chamique Holdsclaw",2000,22,"WAS",32,-2,"F",32,1131,"88.4%",21.4,0.505,0.078,0.257,7.1,14.6,15.9,2.4,1.4,14.3,28.5,2.1,1.4,3.5,0.125,1.5,3.65
"bullevi01w","Vicky Bullett",2000,32,"WAS",32,-2,"F",32,1094,"85.5%",17.5,0.532,0.116,0.214,7.8,11.5,7.4,3.4,3.7,15.3,17.3,1.8,1.6,3.4,0.123,0.7,3.13
"mccrani01w","Nikki McCray",2000,28,"WAS",32,-2,"G",32,1046,"81.7%",18.1,0.553,0.392,0.382,3,3.7,16.6,2.5,0.4,16.5,25.6,2.8,0.3,3.1,0.117,0.7,2.97
"pagemu01w","Murriel Page",2000,24,"WAS",32,-2,"F",32,1046,"81.7%",16.9,0.598,0,0.414,10.6,13.7,11.7,1.3,2.6,19.4,15.5,2.5,0.8,3.3,0.127,0.7,3
"nagyan01w","Andrea Nagy",2000,28,"WAS",32,-2,"G",23,694,"54.2%",9.8,0.536,0.494,0.329,2,6.3,28.1,1.4,1,37.8,10.4,0.4,0.2,0.6,0.033,-2.9,0.73
"anderke01w","Keisha Anderson",2000,26,"WAS",32,-2,"G",30,434,"33.9%",10.4,0.494,0.118,0.265,3.9,7.3,29.6,3.3,0.6,38.2,14.1,-0.2,0.4,0.2,0.017,-3.3,0.39
"millsta01w","Tausha Mills",2000,24,"WAS",32,-2,"C",31,295,"23.0%",15,0.51,0,0.486,18.6,18.7,6.2,2,2.3,22.5,27.7,0.1,0.3,0.5,0.065,-1.2,0.56
"aldrima01w","Markita Aldridge",2000,26,"WAS",32,-2,"G",29,272,"21.3%",8.2,0.495,0.222,0.407,4.1,6.1,18.4,1.9,1.3,29.8,16.6,-0.3,0.1,-0.2,-0.025,-4.7,0.05
"cunnibe01w","Beth Cunningham",2000,25,"WAS",32,-2,"G",21,198,"15.5%",5.5,0.386,0.544,0.279,2.8,7.3,10.7,0.6,0,13.6,22.2,-0.2,0,-0.2,-0.042,-5.6,-0.06
"washito01w","Tonya Massaline",2000,22,"WAS",32,-2,"F",19,103,"8.0%",9.5,0.411,0.483,0.207,8.2,9.4,8.5,1.1,0,11.2,17.2,0,0,0.1,0.02,-3.3,0.09
"staleda01w","Dawn Staley",1999,29,"CHA",32,-1.7,"G",32,1065,"82.9%",16.9,0.54,0.346,0.302,1.6,4.6,33.3,2.1,0.2,20.9,20.7,2.4,0.5,3,0.112,0.3,2.8
"stinsan01w","Andrea Stinson",1999,31,"CHA",32,-1.7,"G",32,1041,"81.0%",18.5,0.521,0.18,0.233,4.4,7.4,19.9,1.8,1.5,13.9,23.8,2.2,0.7,3,0.113,0.6,2.89
"bullevi01w","Vicky Bullett",1999,31,"CHA",32,-1.7,"F",32,1008,"78.4%",21.7,0.551,0.092,0.332,8.6,14.7,10.4,3.6,3.8,15.2,20.1,2.4,2.2,4.6,0.181,2.9,3.95
"mapprh01w","Rhonda Mapp",1999,29,"CHA",32,-1.7,"C",30,790,"61.5%",17.5,0.538,0.038,0.288,8.7,16.5,15.2,1.9,1.4,18.4,21.1,1.3,1.2,2.5,0.126,0.8,2.26
"smithch02w","Charlotte Smith",1999,25,"CHA",32,-1.7,"F",32,746,"58.1%",7.7,0.405,0.298,0.309,8.9,10.4,14.6,0.8,0.8,19,18.1,-0.5,0.3,-0.1,-0.008,-4.4,0.23
"mccarst01w","Stephanie White",1999,22,"CHA",32,-1.7,"G-F",30,563,"43.8%",12.8,0.55,0.5,0.254,4.1,5.9,17.7,2,0.3,20.8,16.6,0.9,0.3,1.1,0.08,-1.3,1.05
"mannish01w","Sharon Manning",1999,30,"CHA",32,-1.7,"F-C",32,521,"40.5%",14.9,0.522,0.009,0.407,10.2,14.8,6.4,3.2,0.7,16.8,15.7,0.6,0.8,1.4,0.109,-0.1,1.26
"johnsni01w","Niesa Johnson",1999,26,"CHA",32,-1.7,"G",31,296,"23.0%",7.2,0.425,0.46,0.24,1.5,4.1,25.6,2,0.6,32.8,14.2,-0.4,0.1,-0.2,-0.03,-5.1,-0.01
"bauerca01w","Cass Bauer-Bilodeau",1999,27,"CHA",32,-1.7,"C",25,123,"9.6%",3.5,0.44,0.029,0.235,4.7,11,6.4,0.5,0.7,25.7,21,-0.3,0.1,-0.2,-0.08,-7,-0.12
"nemcoev01w","Eva Nemcova",1999,26,"CLE",32,-9,"F",31,925,"72.3%",14.7,0.531,0.314,0.213,3.9,8,11.6,1.9,2,20,21.2,0.6,0.9,1.5,0.066,-1.2,1.75
"jonesme01w","Merlakia Jones",1999,26,"CLE",32,-9,"G",32,853,"66.6%",15.6,0.483,0.055,0.24,7.3,9.2,13.8,2.7,0.5,15.5,24.2,0.6,0.9,1.5,0.069,-1,1.72
"edwarmi01w","Michelle Edwards",1999,33,"CLE",32,-9,"G",31,745,"58.2%",9.9,0.431,0.282,0.265,1.1,6.2,22.9,2,0.9,20.8,22.5,-1.1,0.6,-0.4,-0.023,-4.4,0.25
"melvich01w","Chasity Melvin",1999,23,"CLE",32,-9,"C-F",32,709,"55.4%",15.8,0.496,0.005,0.45,10,11.6,11.5,1.6,2.7,13.9,20.7,1.2,0.7,1.9,0.108,0.1,1.79
"burraal01w","Alisa Burras",1999,24,"CLE",32,-9,"C",31,563,"44.0%",18.6,0.548,0,0.246,9.5,14.2,7.3,1.7,1.5,15.2,21.5,0.9,0.7,1.6,0.114,0.7,1.6
"braxtja01w","Janice Braxton",1999,37,"CLE",32,-9,"F",26,476,"37.2%",16.7,0.532,0.071,0.584,7.3,15,14.2,2.3,2.3,19.3,17.9,0.7,0.8,1.5,0.127,0.7,1.36
"brownru01w","Rushia Brown",1999,27,"CLE",32,-9,"F",30,434,"33.9%",12.3,0.467,0.008,0.298,9.5,12.9,9.7,2.5,2,19.5,19.5,-0.1,0.6,0.5,0.047,-2.1,0.63
"widemja01w","Jamila Wideman",1999,23,"CLE",32,-9,"G",26,401,"31.3%",5,0.331,0.286,0.221,2.7,5.5,23.3,2.8,0,32.1,15.1,-1.2,0.3,-0.9,-0.089,-6.9,-0.37
"andrame01w","Mery Andrade",1999,23,"CLE",32,-9,"F",32,364,"28.4%",8.3,0.504,0.407,0.441,5.5,8.9,25.2,2.8,0.9,36.2,14.7,-0.3,0.5,0.2,0.018,-3.6,0.27
"hendetr01w","Tracy Henderson",1999,24,"CLE",32,-9,"C",27,308,"24.1%",8.3,0.356,0,0.333,12.1,16.5,5.7,1.6,5.6,20,19.6,-0.8,0.5,-0.3,-0.035,-5,0.01
"brondsa01w","Sandy Brondello",1999,30,"DET",32,-2.7,"G",32,1002,"77.1%",15.2,0.543,0.219,0.282,3.5,4.2,16,1.4,0.4,16.1,21.6,2.1,0.5,2.6,0.104,0.2,2.58
"azzije01w","Jennifer Azzi",1999,30,"DET",32,-2.7,"G",28,838,"64.5%",17.2,0.666,0.32,0.575,0.7,4.6,25.4,1.6,0.4,19.8,15.7,3.2,0.7,3.9,0.185,2.7,3.16
"whitiva01w","Val Whiting-Raymond",1999,27,"DET",32,-2.7,"C-F",31,764,"58.8%",14.5,0.407,0,0.55,10.3,17.1,12.6,2.9,3.4,15.6,17.9,-0.3,1.7,1.4,0.075,-0.6,1.64
"boydca01w","Carla Boyd",1999,23,"DET",32,-2.7,"F",32,694,"53.4%",8.2,0.463,0.293,0.155,4.3,6.6,14.4,1.9,1,22.5,16.1,-0.4,0.7,0.2,0.013,-3.3,0.58
"cantydo01w","Dominique Canty",1999,22,"DET",32,-2.7,"G",26,646,"49.7%",12.5,0.431,0.074,0.594,6.5,7.8,12,2.2,0.1,13.5,24.1,0,0.6,0.7,0.041,-1.9,1
"brownci01w","Cindy Brown",1999,34,"DET",32,-2.7,"F",21,490,"37.7%",12.5,0.412,0.205,0.445,8.5,14.6,8.7,2.8,2,16.7,19.9,-0.4,1,0.6,0.047,-1.7,0.8
